MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS,registration_key,date_reg,type,colour,fuel,state
2014,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.9,7.2,8.7,32,200.0,VOLKSWAGEN BEETLE,2025-02-05,motokar,yellow,petrol,Kedah
2014,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.9,7.2,8.7,32,200.0,VOLKSWAGEN BEETLE,2025-02-13,motokar,blue,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,A6,Z,10.3,7.7,9.1,31,209.0,VOLKSWAGEN BEETLE,2025-02-05,motokar,yellow,petrol,Kedah
2014,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,A6,Z,10.3,7.7,9.1,31,209.0,VOLKSWAGEN BEETLE,2025-02-13,motokar,blue,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,M6,Z,10.8,7.6,9.4,30,216.0,VOLKSWAGEN BEETLE,2025-02-05,motokar,yellow,petrol,Kedah
2014,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,M6,Z,10.8,7.6,9.4,30,216.0,VOLKSWAGEN BEETLE,2025-02-13,motokar,blue,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,A6,X,10.9,8.4,9.8,29,225.0,VOLKSWAGEN BEETLE,2025-02-05,motokar,yellow,petrol,Kedah
2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,A6,X,10.9,8.4,9.8,29,225.0,VOLKSWAGEN BEETLE,2025-02-13,motokar,blue,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,M5,X,11.2,7.7,9.6,29,221.0,VOLKSWAGEN BEETLE,2025-02-05,motokar,yellow,petrol,Kedah
2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,M5,X,11.2,7.7,9.6,29,221.0,VOLKSWAGEN BEETLE,2025-02-13,motokar,blue,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-07,jip,black,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-09,jip,black,petrol,Johor
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-09,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-10,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-10,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-13,jip,silver,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-14,jip,silver,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-14,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-14,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-15,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-15,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-16,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-16,jip,grey,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-16,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-16,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-17,jip,silver,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-19,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-19,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-20,jip,silver,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-20,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-21,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-21,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-21,jip,silver,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-21,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-22,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-22,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-23,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-23,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-23,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-23,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-24,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-24,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-24,jip,grey,petrol,Selangor
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-24,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-24,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-24,jip,grey,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-27,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-28,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-28,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-28,jip,white,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-28,jip,black,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-28,jip,silver,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-28,jip,grey,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-28,jip,silver,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-01-31,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-03,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-03,jip,grey,petrol,Johor
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-04,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-05,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-05,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-07,jip,silver,petrol,Negeri Sembilan
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-07,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-12,jip,grey,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-12,jip,silver,petrol,Johor
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-12,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-13,jip,black,petrol,Negeri Sembilan
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-13,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-13,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-14,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-14,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-14,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-15,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-17,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-17,jip,blue,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-18,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-18,jip,grey,petrol,Kedah
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-18,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-19,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-19,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-19,jip,silver,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-20,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-20,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-20,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-21,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-24,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-25,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-25,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-25,jip,silver,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-26,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-26,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-26,jip,grey,petrol,Johor
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-26,jip,black,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-27,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-27,jip,silver,petrol,Johor
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-27,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-27,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-28,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-28,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-28,jip,silver,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-28,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-28,jip,grey,petrol,Perak
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-28,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-02-28,jip,blue,petrol,Johor
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-04,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-06,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-06,jip,blue,petrol,Johor
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-06,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-07,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-07,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-07,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-10,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-10,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-11,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-12,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-12,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-13,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-13,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-14,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-14,jip,silver,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-16,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-17,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-17,jip,black,petrol,Melaka
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-18,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-19,jip,white,petrol,Selangor
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-19,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-19,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-20,jip,white,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-20,jip,black,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-20,jip,grey,petrol,Selangor
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-20,jip,grey,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-20,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-21,jip,grey,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-21,jip,black,petrol,W.P. Kuala Lumpur
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-21,jip,blue,petrol,Rakan Niaga
2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246.0,VOLKSWAGEN TIGUAN,2025-03-21,jip,black,petrol,Rakan Niaga
